source_train_row,example_hash,gold_label_ids,gold_labels,gold_cardinality,rater_count,unclear_count,neutral_votes,max_emotion_votes,same_rater_coselection_count,aggregation_only,derived_labels_match
41160,85892c254d6030b2e65e956c6ab69f412525fc82630eb3817f3f11a795d28a2f,4|27,approval|neutral,2,5,0,2,2,0,True,True
41184,693fac486126f8989d405495ead2f0ff6e25042bbccfb7b9c8fb672041ff7d8e,4|27,approval|neutral,2,5,0,2,2,0,True,True
41196,d99b135d63c1a43b683147c4c9f9796179482a539be22bafd5662a23a483371b,0|27,admiration|neutral,2,5,0,2,3,0,True,True
41213,ba2113cb492c1474787869cc981813828593dcbfd635dec8ada705a1ab274e94,0|27,admiration|neutral,2,5,0,2,2,0,True,True
41229,ec43c7c869ea762979dd6b8854f5d0cdcce98d3e438d58ce8432cc90cfc17e9f,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
41235,94112273ae227eefbb3529255ea3d426ce0c64061f0402e6006c41e9e8f15b3b,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
41237,531ebbfb45c48a43cc15cc430e26943ecf6654b15a8045ae00431f360d991b05,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
41303,e607250ae81c802933456ad7d0c63e108df69b4562a68ddac999b824a5c17bb9,4|27,approval|neutral,2,5,0,2,2,0,True,True
41307,4e9042ccf1b4542dd5e68f0e72296347d8bdcc3ac55b59977dfaf930baa5bcb9,6|27,confusion|neutral,2,5,0,2,2,0,True,True
41314,6402faaf30cbd8adb46c6c9120bbcb86e5947418131e5778ca45e2e8b22f1525,6|27,confusion|neutral,2,5,0,3,2,0,True,True
41324,d7bc3f6bbf9652b3304ccbde51f74be1e068f8e6f1699a0044dd182c91d2f5fa,4|27,approval|neutral,2,5,0,2,2,0,True,True
41407,5247b484015b781e26525eea6906d0372aae24bbef716b357c7e6b27b9429037,4|13|27,approval|excitement|neutral,3,5,0,2,2,0,True,True
41486,f3a92c5459670274adfbfd431ffc0f0a0b2959f096f1316886a2801988e774f8,26|27,surprise|neutral,2,5,0,2,2,0,True,True
41489,8d2d3a5e659aed645e4253fd5bdd92934f51f16ba857381beb2579a2a52d2f32,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
41501,7e73863dd390047532160641047950b574edf1520d4791d627ba047cc3318403,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
41518,e1c71c8d6a55f1caada421a7d63a445f68a283d30838ad4ec757393319ded96c,0|27,admiration|neutral,2,5,0,2,3,0,True,True
41535,e78d28ac0c51009fd9d32c08835842eef48e4550d0a1727643885aae2f21a98a,25|27,sadness|neutral,2,5,0,2,2,0,True,True
41541,45fc711dcc3a76b12771b62dfc12a51084cb6ebc58af6d2428b360dfb992778c,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
41557,1e5dc1483c107fa50d7c7651fc9a0f3124f71f49cd5cdf1e3f2f905d828ed9bd,15|27,gratitude|neutral,2,5,0,2,3,0,True,True
41649,4cc1d3d29a2cba1912a94c961ea56d0cde0334fee7683c74da386a1f3438fe13,4|27,approval|neutral,2,5,0,2,3,0,True,True
41658,c55ffe109bb3b7ded406910dbc0eeb07759417acfe1f396d28eb053701adccad,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
41720,8cc37285a0f3e0513066dc3e0badc042e789109fbaa7925c2da65fa6f4c6106e,5|27,caring|neutral,2,5,0,3,2,0,True,True
41777,4e0c75623312553a02ec8e8b9e0a5fb1f335144ed6627500f4e25bfb2d5d2c57,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
41779,9759f04ac2531ee3c2e5c6cc47d52d36baae7324c9d07d9f43e3862d97109cbf,11|27,disgust|neutral,2,5,0,2,2,0,True,True
41880,c4d296007cf43d3e107300b220da1a1c103b9dc888fc9791127afb88f51a8933,2|3|27,anger|annoyance|neutral,3,5,0,2,3,0,True,True
42001,362b9f95830bbdc5b10a0aca3db6d6691b9ee157724408a1ba42fe372c2b6fbf,4|27,approval|neutral,2,5,0,2,2,0,True,True
42012,3c0c57b83b19274e727d2d976c9c80c7bfc621727a58952b84f6b44bd3e6b9ba,14|27,fear|neutral,2,5,1,2,2,0,True,True
42018,c86a2312d259dc3453dd9ac4f6179736d3994bee08fd63e4e6a91cf2c354bc49,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
42030,7f240c537b2ac2dd9e116ee471b91e66416a246fd5f667c7cf4eb7945851e8ea,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
42099,25284ffef9fb89cc5410be24466f7907cda6506f271cef8526dedbe8d80acc68,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
42126,4c205c47a383e75ddebffa0de68b612a4991b01182e19ee3b42bc89902e70722,10|27,disapproval|neutral,2,5,0,2,3,0,True,True
42128,bb34d830106630336a816892b9f00102aaa1103a469be5bd3d9e229f514a7682,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
42143,ff7e31e719753e27ca97a6b8ec9e263ea1289ece8519366c094646185a1f0cf7,8|27,desire|neutral,2,5,0,2,2,0,True,True
42203,0a879120adcbaf25565497f7a8a84c656f8caa74d78908efc0c9eebd033a352e,4|27,approval|neutral,2,5,0,2,2,0,True,True
42217,c24b2cd931857fd5866ace2367f2b43e3fa7679b1a3fa2ba480b7ce4fce5d4e4,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
42258,ba805e2be275104d3e097f92f838adefc6f3920f2886f045de529e1d42880709,17|27,joy|neutral,2,5,0,2,2,0,True,True
42264,d74b35cc8f501ae439eb9d15a3f6ed5ba16df91b6f7e8e370bb1080693a7ddb3,4|27,approval|neutral,2,5,0,2,2,0,True,True
42300,59ea30a9641af7c796fa96e6cfa77e7930fd82f97e4bcd8c38615c70c741451f,6|27,confusion|neutral,2,5,0,2,2,0,True,True
42311,9d82a49af3f28fd7893bea7f3e7cd480eab4a49cffe40226044a95c6e1168111,5|27,caring|neutral,2,5,0,2,2,0,True,True
42330,a6e6d9ca09f1a13136b82a3fce2315b64fb8468b5f2ead11d2edcfa0f7dea59c,4|27,approval|neutral,2,5,0,3,2,0,True,True
42386,aa8c258dde3951e97620ffb8feac5723ad5ea29a40c7649b86eae82803c8ce97,20|27,optimism|neutral,2,5,0,2,2,0,True,True
42398,ebe756deff1b0cac7394b408fd16661ae70aaf949fa62ea62f3413ed0345a2c8,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
42467,9b756a7d662b43a70933002987397bdc500b48ded7908752baa3a993cfbf5236,4|27,approval|neutral,2,5,0,2,2,0,True,True
42506,ab26f86c68ae1759b39184adede76a4d31a8231e0c72a72f7e75af9bc765e531,3|27,annoyance|neutral,2,4,0,2,2,0,True,True
42539,6ab206602432dc7dfd7b0864b0e94a635a77c2e6d7be546b8efcf885a725489b,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
42564,b72b30be938154a43f12566319ff1e6ad952fa15fb94014c1de76eb5546778c4,18|27,love|neutral,2,5,0,2,2,0,True,True
42567,459ecd47c83b7a4e55918d3e475050d63d7e8f4e289270e410d59b469af20e12,22|27,realization|neutral,2,5,0,2,2,0,True,True
42594,4f8bbdfa0aea8942e98dbdc047135e24bca625e70bdedefc354b51b5fda36553,15|27,gratitude|neutral,2,4,0,2,2,0,True,True
42611,08221d0a85c34085e2efc599375b6d9e14c4b4eb4a32c9ef00e8c15426aafce5,4|27,approval|neutral,2,5,0,2,2,0,True,True
42624,56a10e36e8e9868336a39ac5d14b7fd4b71158c4e71878d1ea1f1e815318f570,5|27,caring|neutral,2,5,0,2,2,0,True,True
42632,4be97495fd2caf0c28e01f65961ef476afd8b7cd082383ddc10513c70e96fcdd,2|27,anger|neutral,2,5,0,2,2,0,True,True
42638,2568cd8763219294846b0a78b83f744a41ac09dfbb176c685a2bad269637aa86,3|27,annoyance|neutral,2,5,0,3,2,0,True,True
42645,f91c552427a43c90c817582579b507913174a86bea9885a599e9028c71530b8f,10|27,disapproval|neutral,2,5,0,3,2,0,True,True
42654,166698cf75713283947c1873154aa0627572a7c4c1a540ffa41b41cbec59e235,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
42683,6f98182084a894b4d9b361559d382b034bb9a85d2d3adc55e2b4a6d3ca8c9d6e,26|27,surprise|neutral,2,5,0,2,2,0,True,True
42691,4eaaebc11860e8119d9053e45d5faf22abf51b7c70ed1c7030380166fa19efcd,20|27,optimism|neutral,2,5,0,2,2,0,True,True
42702,dcb627184cf4d51cdeff565acb1aac4cab5ab3a26faacd520072efce6f728811,5|14|27,caring|fear|neutral,3,5,0,2,2,0,True,True
42717,b2dd287af3afcaea581e0cd8cd8973bc9d11c2634caf58eaddbc21242141ad49,2|27,anger|neutral,2,5,0,2,2,0,True,True
42727,18e58f8f0261d06b008550843a58964d99424df1496745eba825eec7efea8d72,6|27,confusion|neutral,2,5,0,2,2,0,True,True
42782,4a6ccb8ecdc29f0d0e895bcb4a63958b648eea366b5445372219589ee8188b0e,4|27,approval|neutral,2,5,0,3,2,0,True,True
42816,458b9f2affb310d36180476528ff0e901a0beed7fda6b1bada4e78e9eac3abbf,1|27,amusement|neutral,2,5,0,2,2,0,True,True
42890,9bb5131f3e76fa150b64f938c8ea8a0101d24ccbb246190f0180e454a70f01ad,22|27,realization|neutral,2,5,0,2,2,0,True,True
42930,f75ab7ad004d5863a78a912829d24734100d35606148ab4bcaa9df0530d553a3,2|18|27,anger|love|neutral,3,5,0,2,2,0,True,True
42980,7d3ea8c6c453cc7b38c3c3b168aa3e41a3f01dadab81fa8ca297ef2bf432c94c,17|27,joy|neutral,2,5,0,2,2,0,True,True
43000,470d074088ca9e320c637ecf99681bba64e6e82f4583dc41e9d426b5cc046154,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
43027,20b08cdb2acb42c2bd86305910acc16c1d557a1b7637c8164af49bdcc0e9113c,6|27,confusion|neutral,2,5,0,2,2,0,True,True
43090,1b2a636be9c0558f9af7b0667ed1a43c045d72cb2b2f4b161f820b972362b179,13|27,excitement|neutral,2,5,0,3,2,0,True,True
43125,c429bd6c1a73eabc83f05ce35a207f71f53c422cd0a89ef8201c930185c931a1,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
43148,86a29ba3f56b5ae22c5d0c12bcc8f8aab2f216f31dac7bce5cdd17995699c1ce,0|27,admiration|neutral,2,5,0,2,2,0,True,True
43154,63e9a7d27521daf5b0e57cef683c0a32e53e6d7f0c254780a158459f7fd00e67,4|27,approval|neutral,2,5,0,2,2,0,True,True
43168,ff19c0fd1d1dc24a156cc1c359b1ba9f4c1f92b99e55d1955950f24d5294e38c,18|27,love|neutral,2,5,0,2,2,0,True,True
43205,f5974d4f5871f1fce3e85ce544ddf18c3878deb05859e0216d5f5a49e2a874cf,2|27,anger|neutral,2,5,0,2,2,0,True,True
43214,e3cc596001f71f8104b3386ce1e29a952a8e4517dccc420ceb5bbf1bff53f11a,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
43221,65662e5fba7ea570fe797827a4e246c5432de2a9dafc26e64899d70f7d898050,25|27,sadness|neutral,2,5,0,2,2,0,True,True
43233,a5cbcf341af2ea2758dcba48f2c2efd551386064b05a5ca40dd9f333a275d294,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
43294,406192378563eed01f0d5202dd5b57bc3c8e0bfaf975372635339083510818b2,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
43314,1e98965ab9fcec30a873a4c61a9f58479f3f168cc4fbaf1f88bfe8571bd55ed3,4|27,approval|neutral,2,5,0,2,2,0,True,True
43329,e133848699b0916664ac3d654ff53c11cf876fdbc7155c4faf54abb87cdf0cec,19|27,nervousness|neutral,2,5,0,2,2,0,True,True
43334,c57f4f7ed48d0c6dc3278e34ccd30799c6c9a5607de40bbe82252180ff782aef,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
43342,a530661f3c2dc0000c986200d8f30155f1da00060bbb6529d263e2d1c738b22b,22|27,realization|neutral,2,4,0,2,2,0,True,True
43383,8f83e3afcf330c0d7c455437108cbdd6af8e2b38cd813557d53ece6352fb0f0e,14|27,fear|neutral,2,5,0,2,2,0,True,True
43384,dc54b5b0296998b48daaa41f8efd762efd97877186ef0309329be2b5b8e8b452,14|27,fear|neutral,2,5,0,2,2,0,True,True
43405,8ac7a034d82c29fd7241bc2a5f7d1c7bc87e8cabd0c7242523541521680d7f66,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
